62, 7.46896, 1001.85, -12.2852, -72.9853, -4.40089, -1.39303 // police-point
62, -99.9096, 854.719, -22.144, 76.8066, -1.09659, -2.8042 // police-point
62, 45.5857, 925.899, -19.3279, 72.6927, 1.3521, 1.8463 // police-point
62, 473.808, 892.757, -15.435, 90.0879, 0.520534, 1.01193 // police-point
62, 608.125, 892.041, -12.6835, -76.3391, -0.849174, 0.0137784 // police-point
62, 715.384, 922.118, -12.2067, 87.3712, 0.428472, 0.399057 // police-point
62, 1017.93, 863.687, -4.57329, 98.9805, 0.696273, 0.348623 // police-point
62, 1325.75, 1274.72, -0.190367, -61.4107, -0.380841, -0.641268 // police-point
62, 1240.16, 1269.14, 0.447584, -54.6929, 3.24904, -1.59744 // police-point
62, 820.261, 757.659, -9.18601, -131.544, -0.384723, 0.402398 // police-point
62, 577.219, 530.332, -11.9369, 94.0196, 0.65221, 0.330357 // police-point
62, 658.191, 391.94, -11.9668, 94.5097, 0.336862, 0.598275 // police-point
62, 745.358, 527.232, -11.9655, 30.7772, 0.504643, -0.30726 // police-point
62, 810.081, 432.698, -5.19168, 94.5151, 0.932481, 0.362256 // police-point
62, 830.103, 525.473, -11.9736, 0.264886, 0.00258268, -1.11725 // police-point
62, 841.812, 709.581, -11.9707, -109.409, -1.07138, -0.267752 // police-point
62, 751.181, 285.584, -12.1357, -102.752, -0.60884, -0.785874 // police-point
62, 679.812, 284.255, -11.8144, -87.184, -1.99588, -2.09645 // police-point
62, 692.283, 233.323, -12.1582, -175.797, -0.361903, 0.700129 // police-point
62, 615.202, 185.411, -12.1919, 179.728, -1.18003, 0.413395 // police-point
62, 828.414, 289.476, -11.9622, -86.1781, -0.581453, 0.0257277 // police-point
62, 755.193, 233.316, -12.0347, -90.8912, -0.526298, 0.0811746 // police-point
62, 558.88, 67.4579, -12.6678, 179.891, 2.82517, 0.457763 // police-point
62, 785.42, -4.52793, -20.1773, -1.13645, 1.01288, -0.629378 // police-point
62, 671.003, -4.2446, -18.9662, 17.1577, -3.65371, -1.87581 // police-point
62, 602.431, -147.787, -20.126, 140.109, 0.338896, 0.72932 // police-point
62, 618.099, -216.349, -20.1812, 146.098, -0.408773, 0.80775 // police-point
62, 641.317, -161.148, -20.1615, 90.3354, 0.52959, 0.314365 // police-point
62, 624.646, -9.81717, -18.3446, -87.5345, -0.764848, -1.34517 // police-point
62, 502.112, -226.016, -20.0431, -178.172, -0.610149, 0.853904 // police-point
62, 535.359, -211.471, -20.0434, 11.4839, 0.539357, -0.493309 // police-point
62, 342.189, -176.488, -6.51259, 179.663, -0.688306, 0.814763 // police-point
62, 398.416, -120.86, -6.76826, -0.254392, -0.00172318, -0.776197 // police-point
62, 223.56, -289.282, -20.1811, 92.4355, 0.67186, 0.270678 // police-point
62, 816.17, -281.458, -20.1825, 91.8399, 0.604578, -0.143647 // police-point
62, 950.386, -405.173, -20.0453, -178.162, -0.281573, 0.688217 // police-point
62, 953.774, -150.686, -20.0414, -1.68683, -0.00881024, -0.598458 // police-point
62, 865.13, -227.383, -20.0954, -112.859, -0.343815, 0.10316 // police-point
62, 424.76, -391.181, -20.1827, -90.4531, -0.552615, -0.265249 // police-point
62, 150.948, -385.498, -20.1862, -71.6399, -0.473798, -0.290835 // police-point
62, 139.283, -446.539, -20.1861, -90.5717, -0.523268, -0.518072 // police-point
62, 130.959, -689.616, -21.6266, 103.64, 0.423027, 0.200573 // police-point
62, 168.877, -766.652, -21.664, 28.992, 0.0996209, -0.385314 // police-point
62, 159.495, -922.742, -21.6226, 68.1551, 0.970333, 0.540243 // police-point
62, 76.7656, -987.815, -21.4747, 89.9109, 0.624962, -0.137026 // police-point
62, -53.3167, -969.898, -21.6268, -88.9486, -0.672341, -0.267513 // police-point
62, -153.324, -999.362, -21.6253, -0.848509, 0.349406, -0.673509 // police-point
62, -256.602, -981.889, -21.6249, -1.93841, -0.00998967, -0.590491 // police-point
62, -344.226, -996.886, -21.6252, 0.107233, 0.00063173, -0.675075 // police-point
62, -403.106, -886.294, -21.626, 88.9038, 0.523338, 0.253478 // police-point
62, -251.239, -675.571, -14.4708, 119.941, 0.0968467, 0.778121 // police-point
62, -243.308, -532.053, -20.1876, 93.2326, 0.660828, -0.624559 // police-point
62, -570.048, -545.328, -20.1887, -2.80776, -0.0222217, -0.906722 // police-point
62, -836.203, -351.703, -20.2637, -0.243369, 0.333622, -1.79064 // police-point
62, -525.978, -412.188, -20.0296, 137.509, -0.0674082, 1.01956 // police-point
62, -253.019, -420.95, -14.8397, 93.3896, 0.486509, 0.302493 // police-point
62, -34.88, 103.836, -14.3555, -70.7623, -0.060775, -0.732235 // police-point
62, -51.3672, 151.489, -14.4649, 2.54226, 0.313925, -0.658049 // police-point
62, 3.97434, 149.621, -14.3823, -145.213, -0.732869, 0.757701 // police-point
62, 46.1612, -105.199, -18.2098, 174.609, -0.341608, 0.710053 // police-point
62, 130.981, 218.982, -20.0463, -0.545726, 0.288069, -0.694073 // police-point
62, 202.16, 308.396, -20.0082, 92.7311, 1.43939, -0.160284 // police-point
62, 202.313, 340.728, -19.8824, -3.14093, 0.648978, -1.08252 // police-point
62, 198.519, 525.432, -20.2489, -0.828083, -0.00146259, -0.202392 // police-point
62, 267.902, 446.754, -20.1817, 179.977, -0.190075, 0.523993 // police-point
62, 348.964, 380.456, -19.5442, 85.348, 0.146607, 0.340955 // police-point
62, 449.879, 459.251, -23.5148, 122.01, 0.968902, -1.58103 // police-point
62, 448.404, 219.248, -20.1663, 179.544, 0.867964, 0.528973 // police-point
62, 269.273, 218.679, -23.6131, -92.4602, -2.0028, -0.332851 // police-point
62, 364.651, 50.1337, -24.0294, 51.4136, 0.636447, -0.224867 // police-point
62, 318.834, 96.9952, -21.3973, 178.874, -0.110943, 0.640356 // police-point
62, 335.753, 623.681, -24.7212, 88.4107, 0.660235, 0.187442 // police-point
62, 397.361, 690.542, -24.9076, 85.8659, 0.674053, -0.00159026 // police-point
62, 397.305, 759.656, -21.1526, -87.7334, -0.424774, -1.67389 // police-point
62, 598.968, 765.891, -16.6648, 83.6923, 4.28754, -2.49024 // police-point
62, 112.7, 669.474, -18.3354, -149.088, 3.0298, -3.49758 // police-point
62, -38.055, 712.125, -22.0024, 0.159016, 0.294656, -0.439057 // police-point
62, -104.042, 502.311, -20.1713, 88.751, 1.15713, 0.490923 // police-point
62, -269.015, 759.799, -20.0252, 1.92168, -0.285898, -0.604582 // police-point
62, -393.662, 890.48, -20.0185, -2.53232, -0.0111287, -0.503507 // police-point
62, -394.471, 457.462, -1.23744, -179.553, -0.0344218, 0.467236 // police-point
62, -331.804, 269.652, 2.04604, -87.7261, -0.547679, -0.569857 // police-point
62, -549.566, 323.413, 0.370743, 0.942006, 0.0123463, -1.50177 // police-point
62, -1416.17, -126.653, -18.9837, -179.507, -0.324833, 0.729356 // police-point
62, -1538.42, -84.2121, -18.2384, -4.45397, -1.24428, -0.167097 // police-point
62, -1654.97, -324.012, -20.1443, 93.5142, 0.483932, -0.0997178 // police-point
62, -1360.56, -301.578, -20.219, 18.0959, 0.539466, -0.587976 // police-point
62, -1303.42, -136.246, -23.613, -4.93445, 0.317889, -0.70504 // police-point
62, -1346.7, 73.4883, -23.6054, -1.85964, 0.636076, -0.696176 // police-point
62, -1270.49, 296.863, -23.6136, -1.00027, 0.265187, -0.77169 // police-point
62, -1412.02, 209.181, -24.8016, -179.498, -0.338298, 0.733764 // police-point
62, -1569.31, 158.108, -13.3126, -91.357, -0.506965, -0.213847 // police-point
62, -1763.12, 82.1456, -3.89254, -176.727, 0.525129, 0.80005 // police-point
62, -1840.42, -15.1044, -2.84462, 136.892, -1.34995, -0.225137 // police-point
